id	name	serijos_nr	photo	description	client_name_id
175	W1101	CU30RQF4UF	baldai/W1101_76.png	<p>W1101 Solid Alpine White is a through-dyed laminate similar in colour to W1100 Alpine White with the matt ST9 Smoothtouch Matt. With this laminate, furniture and interior design elements can be built with a seamless edge. As a result, furniture elements appear to be painted over the entire surface.', 'W1101 Solid Alpine White is a through-dyed laminate similar in colour to W1100 Alpine White with the rough matt stone surface ST76 Mineral Rough Matt. With this laminate, furniture and interior design elements can be built with a seamless edge. This gives furniture elements the appearance of being painted over the entire surface and creates a rough stone feel.', 'W1101 Solid Alpine White is a through-dyed variant similar in colour to W1100 Alpine White. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends this white a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
176	W1101	JV37RHU8VL	baldai/W1101_PM.png	<p>W1101 Solid Alpine White is a through-dyed laminate similar in colour to W1100 Alpine White with the matt ST9 Smoothtouch Matt. With this laminate, furniture and interior design elements can be built with a seamless edge. As a result, furniture elements appear to be painted over the entire surface.', 'W1101 Solid Alpine White is a through-dyed laminate similar in colour to W1100 Alpine White with the rough matt stone surface ST76 Mineral Rough Matt. With this laminate, furniture and interior design elements can be built with a seamless edge. This gives furniture elements the appearance of being painted over the entire surface and creates a rough stone feel.', 'W1101 Solid Alpine White is a through-dyed variant similar in colour to W1100 Alpine White. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends this white a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
177	W1200	NG44RGV0TH	baldai/W1200_9.png	<p>W1200 Porcelain White is the warmest white in the EGGER Decorative Collection. Its name evokes the association with porcelain and works well with warm woodgrains and uni colours with a red component. The material finish is supported by ST9 Smoothtouch Matt.</p>	4
178	W960	KQ13WPY9SG	baldai/W960_SM.png	<p>White remains the colour for many elements in furniture and interior design. W960 Classic White is a basic white for this purpose. In terms of colour, it is a cool white. SM SemiMatt creates a smooth and slightly matt look and feel reminiscent of a classic lacquer.', 'White remains the colour for many elements in furniture and interior design. W960 Classic White is a basic white for this purpose. In terms of colour, it is a cool white. ST7 Smoothtouch Fine Pearl is a neutral, usable and rather matt surface.</p>	4
179	W960	DK75EEF7RU	baldai/W960_7.png	<p>White remains the colour for many elements in furniture and interior design. W960 Classic White is a basic white for this purpose. In terms of colour, it is a cool white. SM SemiMatt creates a smooth and slightly matt look and feel reminiscent of a classic lacquer.', 'White remains the colour for many elements in furniture and interior design. W960 Classic White is a basic white for this purpose. In terms of colour, it is a cool white. ST7 Smoothtouch Fine Pearl is a neutral, usable and rather matt surface.</p>	4
180	W980	VH45TYV5KB	baldai/W980_SM.png	<p>W980 Platinum White is an all-round white that can be used in many different combinations. It can be used in all areas of furniture and interior design. SM SemiMatt provides this neutral white with a feel similar to lacquer.', 'W980 Platinum White is an all-round white that can be used in many different combinations. It can be used in all areas of furniture and interior design. ST7 Smoothtouch Fine Pearl is a neutral, usable and rather matt surface.</p>	4
181	W980	YP39UPC2WT	baldai/W980_7.png	<p>W980 Platinum White is an all-round white that can be used in many different combinations. It can be used in all areas of furniture and interior design. SM SemiMatt provides this neutral white with a feel similar to lacquer.', 'W980 Platinum White is an all-round white that can be used in many different combinations. It can be used in all areas of furniture and interior design. ST7 Smoothtouch Fine Pearl is a neutral, usable and rather matt surface.</p>	4
182	W990	RO14SBL8WN	baldai/W990_7.png	<p>W990 Crystal White has an opaque, uniform and warm effect. It meets the current trend towards warmer tones of white. In the wake of past events, views of the colour white are changing. It must no longer be too cool so it can combine with natural materials. Despite its warmer character, it still looks modern and not too yellowish. ST7 Smoothtouch Fine Pearl is a neutral, usable and rather matt surface.', 'W990 Crystal White has an opaque, uniform and warm effect. It meets the current trend towards warmer tones of white. In the wake of past events, views of the colour white are changing. It must no longer be too cool so it can combine with natural materials. Despite its warmer character, it still looks modern and not too yellow. ST9 Smoothtouch Matt provides a velvety-matt feel.</p>	4
183	W990	TS27ODW8KO	baldai/W990_9.png	<p>W990 Crystal White has an opaque, uniform and warm effect. It meets the current trend towards warmer tones of white. In the wake of past events, views of the colour white are changing. It must no longer be too cool so it can combine with natural materials. Despite its warmer character, it still looks modern and not too yellowish. ST7 Smoothtouch Fine Pearl is a neutral, usable and rather matt surface.', 'W990 Crystal White has an opaque, uniform and warm effect. It meets the current trend towards warmer tones of white. In the wake of past events, views of the colour white are changing. It must no longer be too cool so it can combine with natural materials. Despite its warmer character, it still looks modern and not too yellow. ST9 Smoothtouch Matt provides a velvety-matt feel.</p>	4
184	U104	MI11RMR9LL	baldai/U104_9.png	<p>U104 Alabaster White has a high yellow content which provides a cream nuance, making it suitable for warm combinations with classic woodgrains. ST9 Smoothtouch Matt gives uni colours a modern matt look and feel.</p>	4
185	U113	II15XDJ1IY	baldai/U113_9.png	<p>U113 Cotton Beige is a neutral cream decor that is similar to the colour of cotton. Given its reserved nature, this colour is flexible in use and works with almost any woodgrain, material or uni combination. ST9 Smoothtouch Matt gives uni colours a natural matt look and feel.</p>	4
186	U114	UG55JFC9EX	baldai/U114_9.png	<p>U114 Brilliant Yellow is best suited as an accent colour, for example alongside dark materials and clear white tones. It is a basic colour tone thanks to its vibrancy. ST9 Smoothtouch Matt gives uni colours a modern matt look and feel.</p>	4
187	U115	ZK72CCJ6RC	baldai/U115_9.png	<p>The desire for warmth and cosiness in rooms has once again made the colour beige more important, but in a new context and new colour tones. U115 Carat Beige shows a beige tone with warm grey parts, which give this colour tone a neutral finish. This new uni decor shows its modern character especially in combination with black. ST9 Smoothtouch Matt gives uni colours a modern matt look and feel.</p>	4
188	U125	WM98YNL5LL	baldai/U125_9.png	<p>U125 Sand Yellow is a muted yellow that appears warm and colourful despite a slight grey content. The soft colour scheme makes this decor easy to combine with wood reproductions, grey or even muted green tones. The positive influence of yellow can be integrated into the room with this uni colour. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
